season,gameId,team,playerId,playerPosition,period,startTimeSeconds,endTimeSeconds,startGameTimeSeconds,endGameTimeSeconds
2024,2024020001,away,8478414,R,3,242,319,2642,2719
2024,2024020001,away,8478414,R,3,466,508,2866,2908
2024,2024020001,away,8478414,R,3,616,663,3016,3063
2024,2024020001,away,8478414,R,3,751,789,3151,3189
2024,2024020001,away,8478414,R,3,918,971,3318,3371
2024,2024020001,away,8478414,R,3,1071,1129,3471,3529
2024,2024020001,home,8479359,L,1,0,21,0,21
2024,2024020001,home,8479359,L,1,374,406,374,406
2024,2024020001,home,8479359,L,1,554,589,554,589
2024,2024020001,home,8479359,L,1,768,806,768,806
2024,2024020001,home,8479359,L,1,997,1036,997,1036
2024,2024020001,home,8479359,L,1,1144,1164,1144,1164
2024,2024020001,home,8479359,L,2,272,309,1472,1509
2024,2024020001,home,8479359,L,2,584,658,1784,1858
2024,2024020001,home,8479359,L,3,227,300,2627,2700
2024,2024020001,home,8479359,L,3,1129,1175,3529,3575
2024,2024020001,away,8479407,L,1,22,64,22,64
2024,2024020001,away,8479407,L,1,235,278,235,278
2024,2024020001,away,8479407,L,1,406,441,406,441
2024,2024020001,away,8479407,L,1,519,554,519,554
2024,2024020001,away,8479407,L,1,615,732,615,732
2024,2024020001,away,8479407,L,1,857,869,857,869
2024,2024020001,away,8479407,L,1,938,956,938,956
2024,2024020001,away,8479407,L,1,999,1037,999,1037
2024,2024020001,away,8479407,L,1,1085,1160,1085,1160
2024,2024020001,away,8479407,L,2,49,99,1249,1299
2024,2024020001,away,8479407,L,2,259,303,1459,1503
2024,2024020001,away,8479407,L,2,397,411,1597,1611
2024,2024020001,away,8479407,L,2,435,500,1635,1700
2024,2024020001,away,8479407,L,2,552,584,1752,1784
2024,2024020001,away,8479407,L,2,759,820,1959,2020
2024,2024020001,away,8479407,L,2,957,1013,2157,2213
2024,2024020001,away,8479407,L,3,44,96,2444,2496
2024,2024020001,away,8479407,L,3,241,288,2641,2688
2024,2024020001,away,8479407,L,3,461,508,2861,2908
2024,2024020001,away,8479407,L,3,616,650,3016,3050
2024,2024020001,away,8479407,L,3,751,788,3151,3188
2024,2024020001,away,8479407,L,3,919,972,3319,3372
2024,2024020001,away,8479407,L,3,1089,1129,3489,3529
2024,2024020001,away,8479414,R,1,85,97,85,97
2024,2024020001,away,8479414,R,1,121,150,121,150
2024,2024020001,away,8479414,R,1,278,309,278,309
2024,2024020001,away,8479414,R,1,374,406,374,406
2024,2024020001,away,8479414,R,1,599,615,599,615
2024,2024020001,away,8479414,R,1,767,809,767,809
2024,2024020001,away,8479414,R,1,956,999,956,999
2024,2024020001,away,8479414,R,2,164,209,1364,1409
2024,2024020001,away,8479414,R,2,364,375,1564,1575
2024,2024020001,away,8479414,R,2,500,552,1700,1752
2024,2024020001,away,8479414,R,2,726,759,1926,1959
2024,2024020001,away,8479414,R,2,937,957,2137,2157
2024,2024020001,away,8479414,R,2,1180,1200,2380,2400
2024,2024020001,away,8479414,R,3,142,196,2542,2596
2024,2024020001,away,8479414,R,3,333,343,2733,2743
2024,2024020001,away,8479414,R,3,463,466,2863,2866
2024,2024020001,away,8479414,R,3,557,598,2957,2998
2024,2024020001,away,8479414,R,3,729,751,3129,3151
2024,2024020001,away,8479414,R,3,855,874,3255,3274
2024,2024020001,away,8479414,R,3,1009,1048,3409,3448
2024,2024020001,away,8479414,R,3,1173,1200,3573,3600
2024,2024020001,home,8479420,C,1,52,88,52,88
2024,2024020001,home,8479420,C,1,97,151,97,151
2024,2024020001,home,8479420,C,1,267,309,267,309
2024,2024020001,home,8479420,C,1,406,441,406,441
2024,2024020001,home,8479420,C,1,519,554,519,554
2024,2024020001,home,8479420,C,1,615,638,615,638
2024,2024020001,home,8479420,C,1,806,856,806,856
2024,2024020001,home,8479420,C,1,910,938,910,938
2024,2024020001,home,8479420,C,1,1164,1200,1164,1200
2024,2024020001,home,8479420,C,2,0,86,1200,1286
2024,2024020001,home,8479420,C,2,159,209,1359,1409
2024,2024020001,home,8479420,C,2,309,361,1509,1561
2024,2024020001,home,8479420,C,2,375,411,1575,1611
2024,2024020001,home,8479420,C,2,500,584,1700,1784
2024,2024020001,home,8479420,C,2,777,820,1977,2020
2024,2024020001,home,8479420,C,2,888,946,2088,2146
2024,2024020001,home,8479420,C,2,1092,1153,2292,2353
2024,2024020001,home,8479420,C,3,0,44,2400,2444
2024,2024020001,home,8479420,C,3,147,197,2547,2597
2024,2024020001,home,8479420,C,3,288,340,2688,2740
2024,2024020001,home,8479420,C,3,403,474,2803,2874
2024,2024020001,home,8479420,C,3,559,607,2959,3007
2024,2024020001,home,8479420,C,3,689,725,3089,3125
2024,2024020001,home,8479420,C,3,826,861,3226,3261
2024,2024020001,home,8479420,C,3,915,973,3315,3373
2024,2024020001,home,8479420,C,3,1036,1094,3436,3494
2024,2024020001,home,8479420,C,3,1172,1200,3572,3600
2024,2024020001,away,8480002,C,1,0,22,0,22
2024,2024020001,away,8480002,C,1,97,123,97,123
2024,2024020001,away,8480002,C,1,186,233,186,233
2024,2024020001,away,8480002,C,1,309,342,309,342
2024,2024020001,away,8480002,C,1,441,493,441,493
2024,2024020001,away,8480002,C,1,554,589,554,589
2024,2024020001,away,8480002,C,1,638,733,638,733
2024,2024020001,away,8480002,C,1,910,938,910,938
2024,2024020001,away,8480002,C,1,1034,1057,1034,1057
2024,2024020001,away,8480002,C,1,1085,1148,1085,1148
2024,2024020001,away,8480002,C,2,0,51,1200,1251
2024,2024020001,away,8480002,C,2,203,252,1403,1452
2024,2024020001,away,8480002,C,2,375,393,1575,1593
2024,2024020001,away,8480002,C,2,411,435,1611,1635
2024,2024020001,away,8480002,C,2,586,684,1786,1884
2024,2024020001,away,8480002,C,2,820,858,2020,2058
2024,2024020001,away,8480002,C,2,907,934,2107,2134
2024,2024020001,away,8480002,C,2,1092,1137,2292,2337
2024,2024020001,away,8480002,C,3,0,40,2400,2440
2024,2024020001,away,8480002,C,3,188,234,2588,2634
2024,2024020001,away,8480002,C,3,343,376,2743,2776
2024,2024020001,away,8480002,C,3,425,461,2825,2861
2024,2024020001,away,8480002,C,3,508,543,2908,2943
2024,2024020001,away,8480002,C,3,694,726,3094,3126
2024,2024020001,away,8480002,C,3,826,859,3226,3259
2024,2024020001,away,8480002,C,3,874,917,3274,3317
2024,2024020001,away,8480002,C,3,1048,1071,3448,3471
2024,2024020001,home,8480035,D,1,0,51,0,51
2024,2024020001,home,8480035,D,1,295,309,295,309
2024,2024020001,home,8480035,D,1,341,374,341,374
2024,2024020001,home,8480035,D,1,406,441,406,441
2024,2024020001,home,8480035,D,1,519,554,519,554
2024,2024020001,home,8480035,D,1,615,638,615,638
2024,2024020001,home,8480035,D,1,675,728,675,728
2024,2024020001,home,8480035,D,1,869,898,869,898
2024,2024020001,home,8480035,D,1,977,1037,977,1037
2024,2024020001,home,8480035,D,1,1092,1121,1092,1121
2024,2024020001,home,8480035,D,2,0,53,1200,1253
2024,2024020001,home,8480035,D,2,148,209,1348,1409
2024,2024020001,home,8480035,D,2,309,344,1509,1544
2024,2024020001,home,8480035,D,2,500,584,1700,1784
2024,2024020001,home,8480035,D,2,738,777,1938,1977
2024,2024020001,home,8480035,D,2,1033,1099,2233,2299
2024,2024020001,home,8480035,D,2,1180,1200,2380,2400
2024,2024020001,home,8480035,D,3,0,40,2400,2440
2024,2024020001,home,8480035,D,3,151,179,2551,2579
2024,2024020001,home,8480035,D,3,339,343,2739,2743
2024,2024020001,home,8480035,D,3,519,558,2919,2958
2024,2024020001,home,8480035,D,3,648,689,3048,3089
2024,2024020001,home,8480035,D,3,789,826,3189,3226
2024,2024020001,home,8480035,D,3,874,915,3274,3315
2024,2024020001,home,8480035,D,3,1173,1200,3573,3600
2024,2024020001,home,8480045,G,1,0,74,0,74
2024,2024020001,home,8480045,G,1,97,1200,97,1200
2024,2024020001,home,8480045,G,2,0,888,1200,2088
2024,2024020001,home,8480045,G,2,907,1200,2107,2400
2024,2024020001,home,8480045,G,3,0,1035,2400,3435
2024,2024020001,home,8480045,G,3,1048,1200,3448,3600
2024,2024020001,away,8480192,D,1,64,121,64,121
2024,2024020001,away,8480192,D,1,151,186,151,186
2024,2024020001,away,8480192,D,1,309,352,309,352
2024,2024020001,away,8480192,D,1,374,401,374,401
2024,2024020001,away,8480192,D,1,499,519,499,519
2024,2024020001,away,8480192,D,1,591,638,591,638
2024,2024020001,away,8480192,D,1,802,865,802,865
2024,2024020001,away,8480192,D,1,910,938,910,938
2024,2024020001,away,8480192,D,1,1160,1200,1160,1200
2024,2024020001,away,8480192,D,2,91,111,1291,1311
2024,2024020001,away,8480192,D,2,209,253,1409,1453
2024,2024020001,away,8480192,D,2,375,411,1575,1611
2024,2024020001,away,8480192,D,2,435,500,1635,1700
2024,2024020001,away,8480192,D,2,606,683,1806,1883
2024,2024020001,away,8480192,D,2,729,760,1929,1960
2024,2024020001,away,8480192,D,2,907,947,2107,2147
2024,2024020001,away,8480192,D,2,967,1033,2167,2233
2024,2024020001,away,8480192,D,2,1116,1169,2316,2369
2024,2024020001,away,8480192,D,3,35,97,2435,2497
2024,2024020001,away,8480192,D,3,187,241,2587,2641
2024,2024020001,away,8480192,D,3,343,378,2743,2778
2024,2024020001,away,8480192,D,3,425,461,2825,2861
2024,2024020001,away,8480192,D,3,508,545,2908,2945
2024,2024020001,away,8480192,D,3,636,694,3036,3094
2024,2024020001,away,8480192,D,3,826,919,3226,3319
2024,2024020001,away,8480192,D,3,969,1010,3369,3410
2024,2024020001,away,8480192,D,3,1048,1069,3448,3469
2024,2024020001,home,8480802,C,1,214,267,214,267
2024,2024020001,home,8480802,C,1,341,374,341,374
2024,2024020001,home,8480802,C,1,492,519,492,519
2024,2024020001,home,8480802,C,1,638,675,638,675
2024,2024020001,home,8480802,C,1,869,910,869,910
